adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,keywords
False,,0,Comedy;Romance,,3086,tt0033804,en,The Lady Eve,"Returning from a year up the Amazon studying snakes, the rich but unsophisticated Charles Pike meets con-artist Jean Harrington on a ship. They fall in love, but a misunderstanding causes them to split on bad terms. To get back at him, Jean disguises herself as an English lady, and comes back to tease and torment him.",8.35844,/uw5bo4j6LG5wivQGHMMFnRPnhNR.jpg,Paramount Pictures,,1941-02-25,0,97,en,Released,Barbara Stanwyck has Henry Fonda Bewitched and Bewildered,The Lady Eve,False,7.5,74,gambling;snake;passenger;ship;fraud;daughter;revenge;wealth;money;hair;cardsharp;animated title sequence
False,,0,Drama;Romance;Thriller,,3767,tt0038559,en,Gilda,"Just arrived in Argentina, small-time crooked gambler Johnny Farrell is saved from a gunman by sinister Ballin Mundson, who later makes Johnny his right-hand man. But their friendship based on mutual lack of scruples is strained when Mundson returns from a trip with a wife: the supremely desirable Gilda, whom Johnny once knew and learned to hate. The relationship of Johnny and Gilda, a battlefield of warring emotions, becomes even more bizarre after Mundson disappears...",4.562074,/hz2gG5D3GHaaPZUSnRNjMC3Wl1r.jpg,Columbia Pictures,,1946-02-14,0,110,en;fr;de;es,Released,There NEVER was a woman like Gilda!,Gilda,False,7.6,113,casino;jealousy;penalty;buenos aires;tricks;patent;night club;extramarital affair;musical number;film noir
False,,4000000,Drama;Music;Romance,,535,tt0085549,en,Flashdance,The popular 1980’s dance movie that depicts the life of an exotic dancer with a side job as a welder who true desire is to get into ballet school. It’s her dream to be a professional dancer and now is her chance. The film has a great soundtrack with an Oscar winning song.,9.888958,/pW8tRnHJbZfobnEX16CjkOg8bAH.jpg,Paramount Pictures,,1983-04-14,92921203,95,en;pt,Released,When the dancer becomes the dance.,Flashdance,False,6.1,313,dancing;dance;locksmith;welder
False,,0,Drama;Romance,,2731,tt0104507,fr,Indochine,"The story starts in the 1930's at one of the largest rubber-tree plantations in Indochine (Vietnam). This plantation is owned by the French colonist Eliane, a proud woman who lives with her father and her native adoptive daughter Camille. She doesn't have a husband or a man in her life (apart from her father), but gets to know the young officer Jean-Baptiste when both want to buy the same painting at an auction. They have a short affair, but then she refuses to see him again. In the meantime it's Camille who has fallen in love with Jean-Baptiste and Eliane knows it. She makes sure he's sent to one of the most desolate outposts on some remote island, making sure that the two will never see each other again. Camille has no choice, but to marry the man she was promised to, but in the meantime she starts a search to find the man she really loves.",10.762325,/kR2yxgnO9pTnUxoZNTvFTCTETPh.jpg,Bac Films;Paradis Films;Orly Films;Ciné Cinq;La Générale d'Images;Canal+;Investimage 3;Centre National de la Cinématographie (CNC);Sofinergie 2;Club des Investissments;Sofica Sofinergie,,1992-04-15,0,148,fr;vi,Released,,Indochine,False,7.2,32,civil war;love of one's life;communist;adoption;longing;saigon;naval officer;indochina;mother daughter relationship;extramarital affair
False,,5400000,Action;Adventure;War,,1654,tt0061578,en,The Dirty Dozen,"12 American military prisoners in World War II are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences.",15.640007,/5SawqeuARDbUPrFohTulwd2PZ2N.jpg,Metro-Goldwyn-Mayer (MGM);Seven Arts Pictures;MKH,,1967-06-15,45300000,150,la;en;de;fr;es,Released,Train them! Excite them! Arm them!...Then turn them loose on the Nazis!,The Dirty Dozen,False,7.5,309,based on novel;world war ii;nazis;castle;secret mission;u.s. army;training;hand grenade;fistfight;mission;shootout;suicide mission;soldier;explosion;commando;behind enemy lines;military police
False,,4500000,Romance;Adventure;Drama,,5689,tt0080453,en,The Blue Lagoon,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline (Brooke Shields) and Richard (Christopher Atkins) make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",11.578578,/6zmAK0Ormo2xQh0K4FYPAnsKYc0.jpg,Columbia Pictures Corporation,,1980-07-05,58853106,104,en,Released,A sensuous story of natural love.,The Blue Lagoon,False,5.8,422,sexual identity;shipwreck;lovers;stranded;marooned;pacific island;teenager;deserted island;tropical island;lost at sea
False,,200000,Western,,391,tt0058461,it,Per un pugno di dollari,"The Man With No Name enters the Mexican village of San Miguel in the midst of a power struggle among the three Rojo brothers and sheriff John Baxter. When a regiment of Mexican soldiers bearing gold intended to pay for new weapons is waylaid by the Rojo brothers, the stranger inserts himself into the middle of the long-simmering battle, selling false information to both sides for his own benefit.",12.429704,/sFLgxvtK9vxbNq502peVJ847Owp.jpg,United Artists;Constantin Film Produktion;Jolly Film;Ocean Films,,1964-09-12,14500000,99,it;es,Released,"In his own way he is perhaps, the most dangerous man who ever lived!",A Fistful of Dollars,False,7.6,909,gang war;victim of murder;greed;hostility;spaghetti western
False,,63000000,Drama,http://www.foxmovies.com/movies/fight-club,550,tt0137523,en,Fight Club,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",63.869599,/adw6Lq9FiC9zjYEpOqfq03ituwp.jpg,Twentieth Century Fox Film Corporation;Regency Enterprises;Fox 2000 Pictures;Taurus Film;Linson Films;Atman Entertainment;Knickerbocker Films,,1999-10-15,100853753,139,en,Released,Mischief. Mayhem. Soap.,Fight Club,False,8.3,9678,support group;dual identity;nihilism;rage and hate;insomnia;dystopia;violence
False,,0,Comedy;Romance,,1610,tt0119114,en,Fever Pitch,"A romantic comedy about a man, a woman and a football team. Based on Nick Hornby's best selling autobiographical novel, Fever Pitch. English teacher Paul Ashworth believes his long standing obsession with Arsenal serves him well. But then he meets Sarah. Their relationship develops in tandem with Arsenal's roller coaster fortunes in the football league, both leading to a nail biting climax.",6.906939,/hGcgSE402Q1PhpfAtTUm3pfzfsK.jpg,Scala Productions;Wildgaze Films,,1997-04-04,0,102,en,Released,Life Gets Complicated When You Love One Woman And Worship Eleven Men,Fever Pitch,False,6.1,53,london england;relationship problems;sport;arsenal london;jogging;teacher;soccer;dating
False,,13000000,Action;Thriller;Science Fiction,,5548,tt0093870,en,RoboCop,"In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.",13.485583,/gtGreTdzYBuQsEwTliEFdTzPleV.jpg,Orion Pictures,,1987-07-17,53000000,102,en,Released,Part man. Part machine. All cop. The future of law enforcement.,RoboCop,False,7.1,1494,cyborg;crime fighter;human experimentation;dystopia;weapon;cyberpunk;detroit;law enforcement;gentrification;robocop
False,,32000000,Adventure;Action;Thriller,http://www.mgm.com/view/movie/1111/License-to-Kill/,709,tt0097742,en,Licence to Kill,James Bond and his American colleague Felix Leiter arrest the drug lord Sanchez who succeeds in escaping and takes revenge on Felix and his wife. Bond knows but just one thing: revenge.,11.137888,/27EySoBH3oBuI6xat2QOquB9X8j.jpg,Eon Productions,,1989-07-07,156167015,133,en;es,Released,His bad side is a dangerous place to be.,Licence to Kill,False,5.9,549,corruption;florida;secret identity;liberation of prisoners;drug traffic;floatplane;transport of prisoners;tank car;florida keys;coast guard;airplane;british secret service
False,,7000000,Adventure;Action;Thriller,http://www.mgm.com/view/movie/1130/Live-and-Let-Die/,253,tt0070328,en,Live and Let Die,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,9.773768,/p34OScaro2KdISrT4EMfeh1aS0E.jpg,United Artists;Eon Productions;Danjaq,,1973-07-05,161777836,121,en;hu,Released,Roger Moore is James Bond.,Live and Let Die,False,6.4,540,london england;new york;bomb;england;spy;sheriff;dual identity;secret identity;boat;drug traffic;tarot cards;heroin;crocodile;jamaica;secret mission;secret intelligence service;drug smuggle;voodoo;tombstone;aftercreditsstinger
False,,13000000,Fantasy;Drama;Comedy,,492,tt0120601,en,Being John Malkovich,"Spike Jonze’s debut feature film is a love story mix of comedy and fantasy. The story is about an unsuccessful puppeteer named Craig, who one day at work finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters it’s mad and controlling world of overtaking another human body.",11.416319,/gLhl4MBEC6yHTInwV7TxV1D3FLp.jpg,Gramercy Pictures;Propaganda Films;Single Cell Pictures,,1999-09-30,22863596,112,en;fr,Released,Ever wanted to be someone else? Now you can.,Being John Malkovich,False,7.3,1124,individual;transvestism;sexual identity;witch;identity;subconsciousness;new identity;pet;chimp;puppeteer;appropriation of another human being;externally controlled action;married couple;brain;pet shop;door;secret love
False,,51000000,Comedy,,2020,tt0120596,en,The Bachelor,"Jimmie is seeing his single friends get married one by one. He isn't too worried until his girlfriend Anne catches the bouquet at his friend Marco's wedding. Suddenly, his wild mustang days are numbered. He finally decides to propose to her, but he sticks his foot in his mouth and botches the proposal. Being insulted by the defeatist proposal, Anne leaves town on an assignment. After she's gone, he finds out that his recently-deceased grandfather's will stipulates that he gets nothing of a multi-million dollar fortune unless he's married by 6:05pm on his 30th birthday: tomorrow! Not being able to find Anne, Jimmie begins backtracking through his past girlfriends to find a wife.",5.061725,/oVF3m29gJRI59VVtBTLiTsWU5cp.jpg,New Line Cinema;George Street Pictures;The Lloyd Segan Company,,1999-11-05,36911617,101,en,Released,One thousand brides. One hundred million dollars. Jimmie Shannon is about to discover the true value of love.,The Bachelor,False,4.5,84,san francisco;bachelor;remake;inheritance;wedding
False,,900000,Science Fiction;Comedy;Horror,,1694,tt0089885,en,Re-Animator,A dedicated student at a medical college and his girlfriend become involved in bizarre experiments centering around the re-animation of dead tissue when an odd new student arrives on campus.,9.867238,/hJnP2O0uTuh8HsR094WLTi3sQwc.jpg,Empire Pictures,,1985-10-18,2023414,86,en;de,Released,Herbert West has a good head on his shoulders... and another on his desk.,Re-Animator,False,7.0,263,overdose;human experimentation;black humor;insanity;reanimation;laboratory;mad scientist;h.p. lovecraft;decapitation;severed head;hospital;student;zombie;splatter;intestines;death;cult film;black cat;dead cat;surgical operation;reanimated corpse;medical student;medical school
False,,750000,Action;Adventure;Comedy;Drama,,961,tt0017925,en,The General,"During America’s Civil War Union spies steal engineer Johnnie Gray's (Buster Keaton's) beloved locomotive The General and he single-handedly must do all in his power to get it back. Released throughout most of the world in 1927, this Silent comedy-action film flopped when originally released, but now is regarded as one of the great American motion pictures. The story is based on actual historic events.",8.002953,/g2qtPur2Vno9KfJbRjV7YWi1bay.jpg,Buster Keaton Productions;Joseph M. Schenck Productions,,1926-12-31,0,79,en,Released,"Buster drives ""The General"" to trainload of laughter. (Trade paper ad).",The General,False,8.0,240,civil war;spy;southern usa;general;fiancé;cannon;bridge;engineer;army;attack;train;silent film;behind enemy lines
False,,0,Comedy;Drama;Family;War,,37853,tt0048380,en,Mister Roberts,"A hilarious and heartfelt military comedy-drama co-directed by John Ford and Mervyn LeRoy, Mister Roberts stars Henry Fonda as an officer who's yearning for battle but is stuck in the backwaters of World War II on a noncommissioned Navy ship run by the bullying Capt. Morton (James Cagney). Jack Lemmon enjoys a star-making turn as the freewheeling Ensign Pulver, and William Powell stars as the ship's doctor in his last screen role.  Based on the 1946 novel with the same name, by Thomas Heggen, and the 1948 Broadway play, written by Thomas Heggen and Joshua Logan. Henry Fonda also starred in the original Broadway production. Warner Bros. didn't want Fonda to star in the film, as they thought he was too old, and had been a stage player for so long (8 years), that he no longer was box office material. However, John Ford insisted on Fonda and the company eventually agreed.",2.593458,/dCjrSQwzvCndC68Cb3r87aElSxI.jpg,Warner Bros.,,1955-07-13,0,123,en,Released,All The Uproarious Fun Of the Smash Broadway Play!,Mister Roberts,False,7.3,43,world war ii;navy
